time,value
1551,496
1552,499
1553,503
1554,505
1555,509
1556,511
1557,515
1558,518
1559,520
1560,524
1561,526
1562,530
1563,533
1564,536
1565,539
1566,543
1567,545
1568,549
1569,551
1570,555
1571,558
1572,561
1573,564
1574,568
1575,570
1576,574
1577,576
1578,580
1579,583
1580,586
1581,589
1582,593
1583,595
1584,599
1585,599
1586,599
1587,599
1588,599
1589,599
1590,599
1591,599
1592,599
1593,599
1594,599
1595,599
1596,599
1597,599
1598,599
1599,599
1600,599
1601,599
1602,599
1603,599
1604,599
1605,599
1606,599
1607,599
1608,599
1609,599
1610,599
1611,599
1612,599
1613,599
1614,599
1615,599
1616,599
1617,599
1618,599
1619,599
1620,599
1621,595
1622,593
1623,590
1624,588
1625,585
1626,583
1627,580
1628,578
1629,575
1630,573
1631,570
1632,568
1633,565
1634,563
1635,560
1636,556
1637,554
1638,551
1639,549
1640,546
1641,544
1642,541
1643,539
1644,536
1645,534
1646,531
1647,529
1648,526
1649,524
1650,520
1651,518
1652,515
1653,513
1654,510
1655,508
1656,505
1657,501
1658,498
1659,494
1660,490
1661,486
1662,483
1663,479
1664,475
1665,471
1666,468
1667,465
1668,461
1669,458
1670,454
1671,450
1672,446
1673,443
1674,439
1675,435
1676,431
1677,428
1678,424
1679,420
1680,416
1681,413
1682,409
1683,405
1684,401
1685,398
1686,394
1687,390
1688,386
1689,383
1690,380
1691,376
1692,373
1693,369
1694,365
1695,361
1696,359
1697,355
1698,351
1699,348
1700,344
1701,341
1702,338
1703,334
1704,330
1705,328
1706,324
1707,320
1708,316
1709,313
1710,310
1711,306
1712,303
1713,299
1714,296
1715,293
1716,289
1717,285
1718,283
1719,279
1720,275
1721,271
1722,268
1723,265
1724,261
1725,258
1726,253
1727,246
1728,241
1729,236
1730,230
1731,225
1732,220
1733,215
1734,210
1735,206
1736,201
1737,196
1738,193
1739,188
1740,184
1741,179
1742,175
1743,171
1744,168
1745,163
1746,159
1747,156
1748,153
1749,149
1750,145
1751,143
1752,139
1753,136
1754,133
1755,130
1756,128
1757,124
1758,121
1759,119
1760,116
1761,114
1762,111
1763,110
1764,108
1765,105
1766,104
1767,101
1768,100
1769,99
1770,98
1771,95
1772,94
1773,93
1774,91
1775,91
1776,90
1777,89
1778,88
1779,88
1780,86
1781,86
1782,86
1783,85
1784,85
1785,85
1786,85
1787,85
1788,85
1789,85
1790,86
1791,86
1792,86
1793,88
1794,88
1795,89
1796,90
1797,90
1798,91
1799,93
1800,94
1801,70
1802,74
1803,76
1804,80
1805,84
1806,88
1807,90
1808,94
1809,98
1810,100
1811,104
1812,108
1813,111
1814,114
1815,118
1816,121
1817,124
1818,128
1819,131
1820,135
1821,138
1822,141
1823,145
1824,148
1825,151
1826,155
1827,159
1828,161
1829,165
1830,169
1831,171
1832,175
1833,179
1834,183
1835,185
1836,189
1837,193
1838,199
1839,205
1840,211
1841,218
1842,224
1843,230
1844,236
1845,243
1846,250
1847,256
1848,263
1849,269
1850,275
1851,281
1852,288
1853,294
1854,300
1855,306
1856,313
1857,320
1858,326
1859,333
1860,339
1861,345
1862,351
1863,358
1864,364
1865,370
1866,376
1867,384
1868,390
1869,396
1870,403
1871,409
1872,415
1873,421
1874,429
1875,435
1876,443
1877,450
1878,456
1879,464
1880,471
1881,478
1882,485
1883,493
1884,499
1885,506
1886,514
1887,520
1888,528
1889,535
1890,541
1891,549
1892,556
1893,563
1894,570
1895,578
1896,584
1897,591
1898,599
1899,605
1900,613
1901,620
1902,626
1903,634
1904,640
1905,648
1906,655
1907,661
1908,669
1909,676
1910,680
1911,685
1912,689
1913,694
1914,698
1915,703
1916,708
1917,711
1918,716
1919,720
1920,725
1921,729
1922,734
1923,738
1924,743
1925,746
1926,751
1927,755
1928,760
1929,765
1930,769
1931,774
1932,778
1933,783
1934,786
1935,791
1936,795
1937,800
1938,804
1939,809
1940,813
1941,818
1942,821
1943,826
1944,831
1945,835
1946,835
1947,835
1948,835
1949,835
1950,835
1951,835
1952,835
1953,835
1954,835
1955,835
1956,835
1957,835
1958,835
1959,835
1960,835
1961,835
1962,835
1963,835
1964,835
1965,835
1966,835
1967,835
1968,835
1969,835
1970,835
1971,835
1972,835
1973,835
1974,835
1975,835
1976,835
1977,835
1978,835
1979,835
1980,835
1981,835
1982,831
1983,828
1984,824
1985,820
1986,816
1987,813
1988,809
1989,806
1990,803
1991,799
1992,795
1993,791
1994,788
1995,784
1996,780
1997,776
1998,773
1999,769
2000,765
2001,761
2002,758
2003,754
2004,750
2005,746
2006,743
2007,739
2008,736
2009,733
2010,729
2011,725
2012,721
2013,718
2014,714
2015,710
2016,706
2017,703
2018,698
2019,693
2020,686
2021,681
2022,676
2023,671
2024,666
2025,660
2026,655
2027,650
2028,645
2029,639
2030,634
2031,629
2032,624
2033,619
2034,613
2035,608
2036,603
2037,598
2038,593
2039,586
2040,581
2041,576
2042,571
2043,566
2044,560
2045,555
2046,550
2047,545
2048,539
2049,534
2050,529
2051,524
2052,519
2053,513
2054,508
2055,504
2056,499
2057,494
2058,489
2059,484
2060,479
2061,474
2062,469
2063,464
2064,459
2065,454
2066,449
2067,444
2068,439
2069,434
2070,429
2071,424
2072,419
2073,414
2074,410
2075,403
2076,395
2077,389
2078,381
2079,375
2080,369
2081,361
2082,355
2083,349
2084,343
2085,336
2086,331
2087,325
2088,319
2089,314
2090,308
2091,303
2092,298
2093,293
2094,288
2095,283
2096,278
2097,273
2098,268
2099,264
2100,259
2101,255
2102,250
2103,246
2104,243
2105,243
2106,243
2107,243
2108,243
2109,243
2110,243
2111,243
2112,243
2113,244
2114,244
2115,244
2116,244
2117,244
2118,244
2119,244
2120,244
2121,244
2122,244
2123,245
2124,245
2125,245
2126,245
2127,245
2128,245
2129,245
2130,245
2131,245
2132,245
2133,290
2134,290
2135,290
2136,291
2137,291
2138,291
2139,293
2140,293
2141,294
2142,294
2143,295
2144,295
2145,296
2146,298
2147,299
2148,300
2149,301
2150,303
2151,304
2152,306
2153,308
2154,309
2155,311
2156,313
2157,315
2158,316
2159,319
2160,321
2161,324
2162,326
2163,329
2164,331
2165,334
2166,336
2167,339
2168,341
2169,345
2170,348
2171,351
2172,354
2173,358
2174,360
2175,364
2176,368
2177,371
2178,375
2179,379
2180,383
2181,386
2182,390
2183,394
2184,399
2185,403
2186,406
2187,411
2188,416
2189,420
2190,425
2191,430
2192,435
2193,439
2194,444
2195,449
2196,455
2197,460
2198,465
2199,470
2200,476
2201,481
2202,486
2203,493
2204,499
2205,504
2206,510
2207,516
2208,523
2209,529
2210,535
2211,541
2212,548
2213,554
2214,560
2215,568
2216,574
2217,580
2218,588
2219,595
2220,601
2221,609
2222,616
2223,624
2224,630
2225,638
2226,646
2227,654
2228,661
2229,669
2230,676
2231,685
2232,693
2233,700
2234,708
2235,716
2236,724
2237,731
2238,739
2239,744
2240,749
2241,754
2242,759
2243,764
2244,769
2245,773
2246,778
2247,783
2248,788
2249,793
2250,798
2251,803
2252,808
2253,813
2254,816
2255,821
2256,826
2257,831
2258,836
2259,841
2260,846
2261,851
2262,856
2263,860
2264,865
2265,870
2266,875
2267,880
2268,885
2269,890
2270,895
2271,899
2272,904
2273,909
2274,914
2275,914
2276,914
2277,914
2278,914
2279,914
2280,914
2281,914
2282,914
2283,914
2284,914
2285,914
2286,914
2287,914
2288,914
2289,914
2290,914
2291,914
2292,914
2293,914
2294,914
2295,914
2296,914
2297,914
2298,914
2299,914
2300,914
2301,914
2302,914
2303,914
2304,914
2305,914
2306,914
2307,914
2308,914
2309,914
2310,914
2311,910
2312,906
2313,901
2314,898
2315,894
2316,890
2317,885
2318,881
2319,878
2320,874
2321,870
2322,865
2323,861
2324,858
2325,854
2326,849
2327,845
2328,841
2329,838
2330,833
2331,829
2332,825
2333,821
2334,816
2335,813
2336,809
2337,805
2338,800
2339,796
2340,793
2341,789
2342,784
2343,780
2344,776
2345,773
2346,769
2347,763
2348,756
2349,751
2350,745
2351,739
2352,734
2353,728
2354,723
2355,716
2356,710
2357,705
2358,699
2359,693
2360,688
2361,681
2362,676
2363,670
2364,664
2365,659
2366,653
2367,646
2368,641
2369,635
2370,629
2371,624
2372,618
2373,613
2374,606
2375,600
2376,595
2377,589
2378,583
2379,578
2380,571
2381,566
2382,560
2383,555
2384,549
2385,544
2386,539
2387,533
2388,528
2389,523
2390,516
2391,511
2392,506
2393,500
2394,495
2395,490
2396,484
2397,479
2398,474
2399,468
2400,463
2401,458
2402,451
2403,446
2404,441
2405,435
2406,430
2407,425
2408,419
2409,414
2410,409
2411,404
2412,399
2413,394
2414,390
2415,385
2416,380
2417,376
2418,371
2419,368
2420,363
2421,359
2422,354
2423,350
2424,346
2425,341
2426,338
2427,334
2428,330
2429,326
2430,323
2431,319
2432,315
2433,311
2434,308
2435,305
2436,301
2437,298
2438,294
2439,291
2440,288
2441,285
2442,281
2443,279
2444,276
2445,273
2446,270
2447,268
2448,265
2449,261
2450,259
2451,256
2452,254
2453,251
2454,249
2455,248
2456,245
2457,243
2458,240
2459,239
2460,236
2461,234
2462,233
2463,230
2464,229
2465,226
2466,225
2467,224
2468,223
2469,220
2470,219
2471,218
2472,216
2473,215
2474,214
2475,213
2476,211
2477,210
2478,209
2479,209
2480,208
2481,206
2482,206
2483,205
2484,205
2485,204
2486,175
2487,174
2488,173
2489,173
2490,171
2491,171
2492,170
2493,170
2494,170
2495,170
2496,170
2497,170
2498,170
2499,170
2500,171
2501,171
2502,173
2503,173
2504,174
2505,175
2506,176
2507,176
2508,178
2509,180
2510,181
2511,183
2512,184
2513,186
2514,188
2515,190
2516,193
2517,195
2518,198
2519,200
2520,203
2521,205
2522,208
2523,210
2524,214
2525,216
2526,220
2527,223
2528,226
2529,230
2530,234
2531,238
2532,241
2533,245
2534,250
2535,254
2536,258
2537,263
2538,268
2539,271
2540,276
2541,281
2542,286
2543,291
2544,296
2545,301
2546,308
2547,313
2548,318
2549,324
2550,330
2551,335
2552,341
2553,348
2554,354
2555,360
2556,366
2557,374
2558,380
2559,388
2560,394
2561,401
2562,408
2563,415
2564,423
2565,430
2566,438
2567,445
2568,453
2569,461
2570,469
2571,476
2572,485
2573,494
2574,501
2575,510
2576,519
2577,528
2578,536
2579,545
2580,555
2581,564
2582,573
2583,583
2584,593
2585,601
2586,611
2587,621
2588,631
2589,641
2590,651
2591,661
2592,671
2593,683
2594,693
2595,704
2596,714
2597,725
2598,736
2599,748
2600,759
2601,770
2602,781
2603,793
2604,805
2605,816
2606,828
2607,840
2608,853
2609,865
2610,875
2611,886
2612,898
2613,909
2614,920
2615,930
2616,941
2617,953
